Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
NM,US,03/29/2020,17.0,0.0,0.0
KS,US,03/29/2020,1.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
WI,US,03/29/2020,0.0,0.0,0.0
MD,US,03/29/2020,0.0,0.0,0.0
SC,US,03/29/2020,10.0,0.0,0.0
GA,US,03/29/2020,239.0,17.0,0.0
CO,US,03/29/2020,102.0,0.0,0.0
GA,US,03/29/2020,37.0,1.0,0.0
IL,US,03/29/2020,1.0,0.0,0.0
KS,US,03/29/2020,23.0,0.0,0.0
MN,US,03/29/2020,1.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,57.0,1.0,0.0
NV,US,03/29/2020,5.0,0.0,0.0
OR,US,03/29/2020,4.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
WA,US,03/29/2020,5.0,0.0,0.0
WI,US,03/29/2020,6.0,0.0,0.0
NM,US,03/29/2020,0.0,0.0,0.0
AR,US,03/29/2020,1.0,0.0,0.0
IL,US,03/29/2020,274.0,7.0,0.0
IN,US,03/29/2020,2.0,0.0,0.0
IA,US,03/29/2020,16.0,1.0,0.0
UT,US,03/29/2020,0.0,0.0,0.0
MA,US,03/29/2020,0.0,0.0,0.0
MA,US,03/29/2020,8.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,3.0,0.0,0.0
ND,US,03/29/2020,1.0,0.0,0.0
WI,US,03/29/2020,3.0,0.0,0.0
NC,US,03/29/2020,1.0,0.0,0.0
NC,US,03/29/2020,113.0,0.0,0.0
NY,US,03/29/2020,320.0,2.0,0.0
FL,US,03/29/2020,125.0,3.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,3.0,0.0,0.0
CO,US,03/29/2020,187.0,2.0,0.0
GA,US,03/29/2020,16.0,1.0,0.0
LA,US,03/29/2020,164.0,7.0,0.0
LA,US,03/29/2020,1.0,0.0,0.0
LA,US,03/29/2020,8.0,0.0,0.0
TX,US,03/29/2020,4.0,0.0,0.0
MI,US,03/29/2020,8.0,0.0,0.0
WI,US,03/29/2020,10.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,3.0,0.0,0.0
NM,US,03/29/2020,4.0,1.0,0.0
ND,US,03/29/2020,0.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
NC,US,03/29/2020,1.0,0.0,0.0
SC,US,03/29/2020,2.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,4.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
CA,US,03/29/2020,12.0,0.0,0.0
CO,US,03/29/2020,214.0,11.0,0.0
TX,US,03/29/2020,42.0,0.0,0.0
CO,US,03/29/2020,3.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
PA,US,03/29/2020,0.0,0.0,0.0
IN,US,03/29/2020,12.0,0.0,0.0
NV,US,03/29/2020,3.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
OK,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,13.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
AL,US,03/29/2020,13.0,0.0,0.0
ID,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
UT,US,03/29/2020,0.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
MI,US,03/29/2020,4.0,0.0,0.0
ND,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,2.0,0.0,0.0
NY,US,03/29/2020,414.0,7.0,0.0
OH,US,03/29/2020,5.0,1.0,0.0
PA,US,03/29/2020,7.0,0.0,0.0
AL,US,03/29/2020,1.0,0.0,0.0
FL,US,03/29/2020,30.0,0.0,0.0
NV,US,03/29/2020,0.0,0.0,0.0
MA,US,03/29/2020,570.0,4.0,0.0
NJ,US,03/29/2020,1227.0,13.0,0.0
NY,US,03/29/2020,5.0,0.0,0.0
VT,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
AL,US,03/29/2020,6.0,0.0,0.0
NV,US,03/29/2020,0.0,0.0,0.0
LA,US,03/29/2020,4.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
AK,US,03/29/2020,23.0,0.0,0.0
VA,US,03/29/2020,188.0,2.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
CT,US,03/29/2020,1245.0,21.0,0.0
OH,US,03/29/2020,14.0,0.0,0.0
SC,US,03/29/2020,4.0,0.0,0.0
SD,US,03/29/2020,1.0,0.0,0.0
MT,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,3.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
MN,US,03/29/2020,1.0,0.0,0.0
SD,US,03/29/2020,1.0,0.0,0.0
AR,US,03/29/2020,30.0,0.0,0.0
VA,US,03/29/2020,6.0,0.0,0.0
AL,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,26.0,3.0,0.0
IL,US,03/29/2020,1.0,0.0,0.0
IN,US,03/29/2020,5.0,1.0,0.0
IA,US,03/29/2020,2.0,0.0,0.0
KY,US,03/29/2020,67.0,2.0,0.0
OH,US,03/29/2020,1.0,0.0,0.0
PA,US,03/29/2020,10.0,0.0,0.0
TN,US,03/29/2020,10.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
WV,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,0.0,0.0,0.0
MT,US,03/29/2020,0.0,0.0,0.0
WA,US,03/29/2020,1.0,0.0,0.0
MN,US,03/29/2020,6.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
FL,US,03/29/2020,13.0,0.0,0.0
MT,US,03/29/2020,7.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
SC,US,03/29/2020,14.0,3.0,0.0
WI,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,27.0,2.0,0.0
IN,US,03/29/2020,14.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
KY,US,03/29/2020,1.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,3.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
WI,US,03/29/2020,20.0,1.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,1.0,0.0,0.0
PA,US,03/29/2020,0.0,0.0,0.0
WI,US,03/29/2020,0.0,0.0,0.0
MS,US,03/29/2020,19.0,0.0,0.0
GA,US,03/29/2020,25.0,1.0,0.0
NC,US,03/29/2020,35.0,0.0,0.0
TX,US,03/29/2020,119.0,1.0,0.0
ND,US,03/29/2020,1.0,0.0,0.0
IN,US,03/29/2020,1.0,0.0,0.0
AL,US,03/29/2020,3.0,0.0,0.0
AR,US,03/29/2020,0.0,0.0,0.0
FL,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,2.0,0.0,0.0
ID,US,03/29/2020,0.0,0.0,0.0
IL,US,03/29/2020,2.0,0.0,0.0
IN,US,03/29/2020,26.0,2.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,6.0,0.0,0.0
KY,US,03/29/2020,6.0,0.0,0.0
LA,US,03/29/2020,4.0,0.0,0.0
ME,US,03/29/2020,2.0,0.0,0.0
MA,US,03/29/2020,41.0,2.0,0.0
MS,US,03/29/2020,3.0,0.0,0.0
MO,US,03/29/2020,7.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
NY,US,03/29/2020,6.0,0.0,0.0
NC,US,03/29/2020,5.0,0.0,0.0
OH,US,03/29/2020,247.0,3.0,0.0
PA,US,03/29/2020,11.0,0.0,0.0
TN,US,03/29/2020,6.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
VT,US,03/29/2020,9.0,0.0,0.0
VA,US,03/29/2020,5.0,0.0,0.0
WA,US,03/29/2020,16.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
MD,US,03/29/2020,24.0,0.0,0.0
VA,US,03/29/2020,8.0,0.0,0.0
VA,US,03/29/2020,1.0,0.0,0.0
MN,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
CO,US,03/29/2020,1.0,0.0,0.0
ID,US,03/29/2020,1.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
WY,US,03/29/2020,23.0,0.0,0.0
CA,US,03/29/2020,43.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
AR,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,407.0,13.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
IN,US,03/29/2020,1.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
NY,US,03/29/2020,1.0,0.0,0.0
OH,US,03/29/2020,2.0,0.0,0.0
PA,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
FL,US,03/29/2020,1.0,0.0,0.0
NE,US,03/29/2020,1.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
VA,US,03/29/2020,1.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
MT,US,03/29/2020,58.0,0.0,0.0
OH,US,03/29/2020,1.0,1.0,0.0
TX,US,03/29/2020,70.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
CO,US,03/29/2020,25.0,0.0,0.0
MT,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
OK,US,03/29/2020,2.0,0.0,0.0
UT,US,03/29/2020,1.0,0.0,0.0
WA,US,03/29/2020,0.0,0.0,0.0
AR,US,03/29/2020,25.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
MD,US,03/29/2020,3.0,0.0,0.0
OK,US,03/29/2020,4.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
NC,US,03/29/2020,21.0,0.0,0.0
NC,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
OH,US,03/29/2020,17.0,0.0,0.0
ID,US,03/29/2020,1.0,0.0,0.0
MI,US,03/29/2020,127.0,5.0,0.0
NY,US,03/29/2020,9.0,0.0,0.0
AL,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
MS,US,03/29/2020,3.0,0.0,0.0
SC,US,03/29/2020,10.0,0.0,0.0
IN,US,03/29/2020,4.0,0.0,0.0
TN,US,03/29/2020,3.0,0.0,0.0
AZ,US,03/29/2020,1.0,0.0,0.0
FL,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
OR,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
WV,US,03/29/2020,0.0,0.0,0.0
CO,US,03/29/2020,0.0,0.0,0.0
MT,US,03/29/2020,0.0,0.0,0.0
FL,US,03/29/2020,0.0,0.0,0.0
MI,US,03/29/2020,3.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
CA,US,03/29/2020,1.0,0.0,0.0
NJ,US,03/29/2020,72.0,1.0,0.0
VA,US,03/29/2020,6.0,0.0,0.0
GA,US,03/29/2020,8.0,0.0,0.0
MI,US,03/29/2020,1.0,1.0,0.0
MT,US,03/29/2020,0.0,0.0,0.0
ND,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,6.0,0.0,0.0
MN,US,03/29/2020,2.0,0.0,0.0
ID,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,14.0,1.0,0.0
WY,US,03/29/2020,1.0,0.0,0.0
NE,US,03/29/2020,1.0,0.0,0.0
KS,US,03/29/2020,1.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
OK,US,03/29/2020,2.0,0.0,0.0
NH,US,03/29/2020,28.0,0.0,0.0
AZ,US,03/29/2020,2.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
NC,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,0.0,0.0,0.0
CO,US,03/29/2020,2.0,0.0,0.0
UT,US,03/29/2020,4.0,0.0,0.0
ND,US,03/29/2020,0.0,0.0,0.0
VT,US,03/29/2020,0.0,0.0,0.0
MI,US,03/29/2020,6.0,0.0,0.0
MT,US,03/29/2020,0.0,0.0,0.0
AR,US,03/29/2020,3.0,0.0,0.0
IN,US,03/29/2020,7.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
KY,US,03/29/2020,1.0,0.0,0.0
LA,US,03/29/2020,2.0,0.0,0.0
MN,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
NM,US,03/29/2020,0.0,0.0,0.0
ND,US,03/29/2020,0.0,0.0,0.0
OK,US,03/29/2020,0.0,0.0,0.0
OR,US,03/29/2020,1.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
WA,US,03/29/2020,50.0,1.0,0.0
WV,US,03/29/2020,0.0,0.0,0.0
WI,US,03/29/2020,1.0,0.0,0.0
NC,US,03/29/2020,6.0,0.0,0.0
MI,US,03/29/2020,3.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
WA,US,03/29/2020,1.0,0.0,0.0
KY,US,03/29/2020,2.0,0.0,0.0
TX,US,03/29/2020,3.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
WI,US,03/29/2020,4.0,0.0,0.0
WI,US,03/29/2020,0.0,0.0,0.0
WV,US,03/29/2020,2.0,0.0,0.0
AL,US,03/29/2020,3.0,0.0,0.0
AR,US,03/29/2020,1.0,0.0,0.0
GA,US,03/29/2020,1.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
IN,US,03/29/2020,1.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
MS,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,46.0,4.0,0.0
NY,US,03/29/2020,7.0,0.0,0.0
NC,US,03/29/2020,3.0,0.0,0.0
OH,US,03/29/2020,3.0,0.0,0.0
PA,US,03/29/2020,6.0,0.0,0.0
TN,US,03/29/2020,9.0,0.0,0.0
VA,US,03/29/2020,1.0,0.0,0.0
AZ,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,1.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
SC,US,03/29/2020,71.0,1.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
SC,US,03/29/2020,3.0,0.0,0.0
OK,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,4.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
MS,US,03/29/2020,3.0,0.0,0.0
ND,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,2.0,0.0,0.0
IL,US,03/29/2020,3.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,2.0,0.0,0.0
NM,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,10.0,0.0,0.0
OH,US,03/29/2020,0.0,0.0,0.0
NC,US,03/29/2020,39.0,0.0,0.0
FL,US,03/29/2020,0.0,0.0,0.0
CO,US,03/29/2020,79.0,1.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,143.0,1.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
AK,US,03/29/2020,0.0,0.0,0.0
AL,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
NC,US,03/29/2020,2.0,0.0,0.0
VA,US,03/29/2020,1.0,0.0,0.0
GA,US,03/29/2020,32.0,0.0,0.0
NE,US,03/29/2020,3.0,1.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,2.0,0.0,0.0
FL,US,03/29/2020,0.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
IN,US,03/29/2020,83.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
NY,US,03/29/2020,2.0,0.0,0.0
OH,US,03/29/2020,85.0,0.0,0.0
TN,US,03/29/2020,35.0,1.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
SD,US,03/29/2020,1.0,0.0,0.0
MA,US,03/29/2020,201.0,4.0,0.0
MA,US,03/29/2020,37.0,0.0,0.0
WV,US,03/29/2020,0.0,0.0,0.0
SC,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,7.0,1.0,0.0
GA,US,03/29/2020,0.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
IN,US,03/29/2020,22.0,1.0,0.0
IA,US,03/29/2020,3.0,0.0,0.0
KY,US,03/29/2020,1.0,0.0,0.0
ME,US,03/29/2020,0.0,0.0,0.0
MS,US,03/29/2020,15.0,1.0,0.0
OH,US,03/29/2020,3.0,0.0,0.0
TN,US,03/29/2020,0.0,0.0,0.0
WV,US,03/29/2020,3.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,4.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,2.0,0.0,0.0
FL,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,1.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
IA,US,03/29/2020,1.0,0.0,0.0
KY,US,03/29/2020,5.0,0.0,0.0
OH,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,1.0,0.0,0.0
TX,US,03/29/2020,9.0,0.0,0.0
NM,US,03/29/2020,0.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
WV,US,03/29/2020,0.0,0.0,0.0
MD,US,03/29/2020,23.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
OK,US,03/29/2020,0.0,0.0,0.0
NC,US,03/29/2020,14.0,1.0,0.0
OR,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
OK,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,2.0,0.0,0.0
TX,US,03/29/2020,526.0,3.0,0.0
IN,US,03/29/2020,14.0,0.0,0.0
IA,US,03/29/2020,8.0,0.0,0.0
KY,US,03/29/2020,11.0,0.0,0.0
MS,US,03/29/2020,43.0,1.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
OH,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
WV,US,03/29/2020,5.0,0.0,0.0
VA,US,03/29/2020,5.0,0.0,0.0
GA,US,03/29/2020,1.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
CT,US,03/29/2020,276.0,2.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,1.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
OK,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
HI,US,03/29/2020,10.0,0.0,0.0
TN,US,03/29/2020,2.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,13.0,0.0,0.0
NC,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,2.0,0.0,0.0
GA,US,03/29/2020,1.0,1.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
AR,US,03/29/2020,0.0,0.0,0.0
IL,US,03/29/2020,0.0,0.0,0.0
KY,US,03/29/2020,3.0,0.0,0.0
NC,US,03/29/2020,13.0,0.0,0.0
TN,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
IN,US,03/29/2020,48.0,2.0,0.0
FL,US,03/29/2020,1.0,0.0,0.0
MN,US,03/29/2020,171.0,2.0,0.0
VA,US,03/29/2020,40.0,2.0,0.0
AL,US,03/29/2020,0.0,0.0,0.0
GA,US,03/29/2020,55.0,1.0,0.0
IL,US,03/29/2020,2.0,0.0,0.0
IN,US,03/29/2020,2.0,0.0,0.0
IA,US,03/29/2020,3.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,1.0,1.0,0.0
OH,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,1.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
NY,US,03/29/2020,10.0,2.0,0.0
FL,US,03/29/2020,14.0,0.0,0.0
NC,US,03/29/2020,2.0,0.0,0.0
ND,US,03/29/2020,0.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
NM,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,27.0,0.0,0.0
OH,US,03/29/2020,1.0,0.0,0.0
VA,US,03/29/2020,0.0,0.0,0.0
FL,US,03/29/2020,10.0,1.0,0.0
MT,US,03/29/2020,1.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
FL,US,03/29/2020,218.0,2.0,0.0
NH,US,03/29/2020,53.0,2.0,0.0
MI,US,03/29/2020,10.0,1.0,0.0
MS,US,03/29/2020,66.0,0.0,0.0
CO,US,03/29/2020,1.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
OH,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,7.0,0.0,0.0
KS,US,03/29/2020,0.0,0.0,0.0
NC,US,03/29/2020,3.0,0.0,0.0
FL,US,03/29/2020,0.0,0.0,0.0
MS,US,03/29/2020,13.0,1.0,0.0
OH,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
HI,US,03/29/2020,108.0,0.0,0.0
TX,US,03/29/2020,2.0,0.0,0.0
OR,US,03/29/2020,2.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
AK,US,03/29/2020,0.0,0.0,0.0
VA,US,03/29/2020,1.0,0.0,0.0
KY,US,03/29/2020,11.0,1.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
SC,US,03/29/2020,31.0,3.0,0.0
AR,US,03/29/2020,1.0,0.0,0.0
WY,US,03/29/2020,0.0,0.0,0.0
MI,US,03/29/2020,0.0,0.0,0.0
AL,US,03/29/2020,6.0,0.0,0.0
GA,US,03/29/2020,15.0,1.0,0.0
MN,US,03/29/2020,0.0,0.0,0.0
TN,US,03/29/2020,2.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
AR,US,03/29/2020,1.0,0.0,0.0
IN,US,03/29/2020,12.0,1.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
MD,US,03/29/2020,81.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
NE,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
MN,US,03/29/2020,0.0,0.0,0.0
NJ,US,03/29/2020,974.0,6.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
CO,US,03/29/2020,1.0,0.0,0.0
OK,US,03/29/2020,0.0,0.0,0.0
SD,US,03/29/2020,1.0,0.0,0.0
CA,US,03/29/2020,18.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
NV,US,03/29/2020,1.0,0.0,0.0
MS,US,03/29/2020,2.0,0.0,0.0
TN,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,1.0,0.0,0.0
NJ,US,03/29/2020,66.0,0.0,0.0
PA,US,03/29/2020,1.0,0.0,0.0
IN,US,03/29/2020,1.0,0.0,0.0
MI,US,03/29/2020,3.0,0.0,0.0
OH,US,03/29/2020,3.0,0.0,0.0
SD,US,03/29/2020,2.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
NC,US,03/29/2020,1.0,0.0,0.0
SD,US,03/29/2020,0.0,0.0,0.0
LA,US,03/29/2020,11.0,0.0,0.0
LA,US,03/29/2020,22.0,1.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
ID,US,03/29/2020,1.0,0.0,0.0
CA,US,03/29/2020,25.0,0.0,0.0
AR,US,03/29/2020,3.0,0.0,0.0
FL,US,03/29/2020,17.0,0.0,0.0
PA,US,03/29/2020,2.0,0.0,0.0
MI,US,03/29/2020,43.0,0.0,0.0
CA,US,03/29/2020,8.0,0.0,0.0
MI,US,03/29/2020,2.0,0.0,0.0
MI,US,03/29/2020,1.0,0.0,0.0
IA,US,03/29/2020,2.0,0.0,0.0
WI,US,03/29/2020,3.0,0.0,0.0
NC,US,03/29/2020,21.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
MI,US,03/29/2020,0.0,0.0,0.0
MO,US,03/29/2020,0.0,0.0,0.0
UT,US,03/29/2020,2.0,0.0,0.0
WI,US,03/29/2020,1.0,1.0,0.0
IL,US,03/29/2020,2.0,0.0,0.0
GA,US,03/29/2020,3.0,0.0,0.0
MI,US,03/29/2020,4.0,1.0,0.0
MN,US,03/29/2020,1.0,0.0,0.0
WA,US,03/29/2020,93.0,1.0,0.0
VA,US,03/29/2020,3.0,0.0,0.0
MS,US,03/29/2020,0.0,0.0,0.0
MN,US,03/29/2020,0.0,0.0,0.0
MS,US,03/29/2020,3.0,0.0,0.0
AR,US,03/29/2020,0.0,0.0,0.0
TX,US,03/29/2020,0.0,0.0,0.0
AL,US,03/29/2020,5.0,1.0,0.0
AR,US,03/29/2020,0.0,0.0,0.0
CO,US,03/29/2020,0.0,0.0,0.0
FL,US,03/29/2020,1.0,0.0,0.0
GA,US,03/29/2020,2.0,0.0,0.0
IL,US,03/29/2020,3.0,0.0,0.0
IN,US,03/29/2020,7.0,0.0,0.0
IA,US,03/29/2020,0.0,0.0,0.0
KS,US,03/29/2020,1.0,0.0,0.0
KY,US,03/29/2020,0.0,0.0,0.0
LA,US,03/29/2020,2.0,0.0,0.0
MI,US,03/29/2020,24.0,1.0,0.0
MN,US,03/29/2020,1.0,0.0,0.0
MS,US,03/29/2020,34.0,0.0,0.0
MO,US,03/29/2020,48.0,1.0,0.0
NC,US,03/29/2020,1.0,0.0,0.0
