year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2014,1680.7257,2,2,1,4,7,4,6,5,1,1,4,2,2,0,1,4,2,0,0,2,3
2014,2846.43466,2,1,2,1,5,1,88,1,2,3,1,2,2,0,1,4,2,1,2,2,1
2014,1441.09372,2,1,2,1,6,2,6,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2014,8696.8107,2,1,2,1,6,4,2,1,4,1,3,2,2,0,1,1,1,1,1,2,1
2014,3207.96086,2,2,2,2,6,1,88,0,3,3,3,2,1,2,1,3,1,1,1,2,2
2014,2321.63057,2,2,2,2,7,1,2,1,3,2,4,1,2,0,2,5,3,0,0,2,1
2014,3071.92838,1,1,1,4,6,2,2,1,4,3,4,1,1,1,1,2,1,0,0,2,1
2014,5109.91169,1,1,2,1,5,1,4,5,4,1,3,1,1,3,1,3,1,0,0,2,3
2014,2780.77487,1,1,2,1,8,1,2,5,4,1,4,1,3,5,1,3,1,1,2,1,3
2014,3045.89671,2,1,2,1,7,2,5,1,4,1,3,2,2,0,1,4,2,0,0,2,2
2014,3169.99612,2,1,2,1,5,1,3,5,4,1,3,1,2,0,1,1,1,1,1,2,1
2014,5269.28395,2,2,2,2,2,1,1,2,1,1,4,2,2,0,1,4,2,0,0,2,3
2014,5269.28395,2,2,2,2,2,1,1,2,1,1,3,2,2,0,1,4,2,0,0,2,4
2014,3446.99746,2,1,1,4,5,5,3,1,4,2,1,2,2,0,1,4,2,0,0,2,1
2014,2412.39805,1,2,2,2,3,1,5,5,4,1,4,1,1,2,1,2,1,0,0,2,4
2014,1313.54926,2,1,2,1,7,2,7,1,4,2,4,2,2,0,2,5,3,0,0,2,3
2014,1911.08065,1,1,2,1,1,1,6,1,4,2,3,2,1,2,1,3,1,0,0,2,4
2014,1452.80661,1,1,2,1,6,2,5,3,4,1,4,2,3,5,1,4,2,0,0,2,1
2014,1535.07491,1,1,1,4,6,2,88,1,4,1,2,2,2,0,1,4,2,0,0,2,1
2014,1738.90455,1,1,2,1,6,1,88,2,2,1,3,2,2,0,1,4,2,0,0,2,3
2014,2191.70576,2,2,2,2,5,1,88,1,1,1,6,2,2,0,2,5,3,0,0,2,5
2014,2191.70576,2,2,2,2,5,1,88,1,1,1,1,1,2,0,1,4,2,0,0,2,1
2014,1474.5175,1,1,2,1,3,1,1,1,2,1,4,2,2,0,1,4,2,0,0,2,2
2014,1474.5175,1,1,2,1,3,1,1,1,2,1,4,2,2,0,1,4,2,0,0,2,3
2014,5509.14863,1,2,2,2,5,4,4,1,2,3,3,1,2,0,1,2,1,1,2,1,3
2014,2998.83443,1,1,2,1,7,1,2,1,2,3,2,1,1,3,1,3,1,0,0,2,1
2014,3929.23858,2,1,2,1,4,1,6,3,2,1,3,2,2,0,1,4,2,0,0,2,3
2014,5133.92651,1,2,2,2,5,1,3,4,3,1,4,1,2,0,1,4,2,0,0,2,3
2014,5034.12769,2,3,2,3,1,1,3,1,1,2,3,2,1,3,1,3,1,0,0,2,4
2014,22082.01373,2,1,2,1,7,4,2,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2014,3714.77531,1,1,1,4,5,1,2,1,2,1,4,1,2,0,1,4,2,1,1,2,5
2014,4511.63375,2,2,2,2,6,2,5,1,2,2,1,1,1,2,1,3,1,1,2,2,1
2014,2839.67114,2,1,2,1,8,3,88,0,3,2,2,1,1,1,1,2,1,0,0,2,1
2014,4121.39119,2,1,2,1,7,4,88,0,4,2,2,1,1,1,1,3,1,0,0,2,1
2014,4914.73123,2,2,2,2,4,1,4,0,3,2,4,1,1,1,1,2,1,0,0,2,1
2014,3338.51231,1,1,2,1,7,2,3,4,2,1,4,1,2,0,1,3,1,1,2,2,3
2014,4162.17009,2,1,2,1,4,1,7,0,2,2,1,2,2,0,1,4,2,1,1,2,2
2014,2388.6838,2,1,2,1,7,2,88,0,2,3,4,1,2,0,1,4,2,0,0,2,5
2014,3815.80848,2,2,2,2,5,1,88,1,2,2,4,1,1,3,1,3,1,1,1,2,1
2014,4241.38787,1,3,2,3,7,4,7,1,2,2,1,2,1,1,1,3,1,0,0,2,1
2014,4241.38787,1,3,2,3,7,4,7,1,2,2,1,2,1,1,1,3,1,0,0,2,1
2014,3399.33305,2,2,2,2,7,1,6,1,2,2,4,1,1,1,1,3,1,0,0,2,3
2014,3046.84164,1,1,2,1,8,2,88,2,2,1,4,1,1,1,1,2,1,0,0,2,3
2014,3120.23126,2,1,2,1,5,1,2,1,2,1,3,1,2,0,1,4,2,1,2,2,3
2014,2946.97232,2,1,1,4,6,5,3,1,3,2,5,1,2,0,1,4,2,0,0,2,1
2014,3152.94827,2,1,1,4,5,1,6,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2014,3866.52962,1,1,2,1,1,1,88,0,3,2,3,2,2,0,1,2,1,0,0,2,1
2014,3866.52962,1,1,2,1,1,1,88,0,3,2,3,3,2,0,1,4,2,1,2,1,4
2014,3389.83222,1,1,1,4,6,2,4,3,4,1,5,1,2,0,1,2,1,0,0,2,3
2014,4056.18617,2,3,1,4,5,1,5,1,4,2,1,1,2,0,1,4,2,1,1,2,3
2014,4583.74907,2,1,2,1,2,1,7,1,4,2,3,2,2,0,1,1,1,0,0,2,2
2014,2959.96446,2,1,2,1,6,1,6,5,4,1,1,2,2,0,1,4,2,0,0,2,3
2014,5566.48908,2,1,2,1,2,1,88,3,4,1,3,1,1,4,1,3,1,1,1,2,3
2014,2143.64069,2,3,2,3,8,3,3,1,4,3,4,2,2,0,2,5,3,0,0,2,3
2014,3984.70911,1,1,1,4,1,1,3,2,4,2,3,1,1,3,1,3,1,0,0,2,3
2014,3736.22899,1,1,2,1,7,2,6,1,4,2,3,2,1,2,1,3,1,0,0,2,2
2014,5811.28252,1,1,2,1,4,1,6,1,4,2,3,2,2,0,1,4,2,0,0,2,2
2014,5811.28252,1,1,2,1,4,1,6,1,4,2,4,2,2,0,1,4,2,0,0,2,5
2014,1474.5175,1,1,2,1,3,1,1,1,2,1,4,2,2,0,1,4,2,0,0,2,2
2014,1474.5175,1,1,2,1,3,1,1,1,2,1,2,2,1,2,1,3,1,1,2,2,1
2014,4738.18493,2,2,2,2,2,1,6,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2014,1495.42074,1,1,2,1,6,2,7,1,2,2,5,2,2,0,1,4,2,0,0,2,1
2014,1450.40753,1,1,2,1,5,1,3,3,3,1,4,1,3,5,1,4,2,0,0,2,1
2014,1347.46302,2,1,2,1,7,2,6,1,2,2,2,1,1,2,1,3,1,1,2,1,1
2014,1482.755,1,1,2,1,7,2,6,1,2,2,2,1,1,2,1,3,1,0,0,2,1
2014,2103.37921,1,1,2,1,2,1,6,1,2,2,2,1,2,0,1,2,1,0,0,2,1
2014,1373.49145,1,1,2,1,7,1,88,0,1,2,3,2,2,0,1,4,2,0,0,2,2
2014,1625.40061,1,1,2,1,5,1,3,3,3,1,1,2,2,0,1,4,2,0,0,2,1
2014,1740.30529,2,1,2,1,2,2,5,0,2,3,1,2,1,2,1,3,1,1,1,2,1
2014,1438.96819,1,1,1,4,6,2,6,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2014,1438.96819,1,1,1,4,6,2,6,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2014,1438.96819,1,1,1,4,6,2,6,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2014,1438.96819,1,1,1,4,6,2,6,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2014,1438.96819,1,1,1,4,6,2,6,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2014,1465.69592,1,1,2,1,1,1,6,1,2,3,2,2,2,0,1,4,2,1,1,2,1
2014,1465.69592,1,1,2,1,1,1,6,1,2,3,2,2,2,0,1,4,2,1,1,2,1
2014,1465.69592,1,1,2,1,1,1,6,1,2,3,2,2,2,0,1,4,2,0,0,2,1
2014,2841.71283,1,1,2,1,6,2,3,1,3,3,2,1,2,0,1,4,2,1,2,2,1
2014,3486.40808,2,1,2,1,4,1,1,1,1,2,4,2,2,0,1,1,1,0,0,2,3
2014,2992.96741,2,2,2,2,6,1,3,1,2,2,3,2,2,0,1,1,1,1,1,2,1
2014,2992.96741,2,2,2,2,6,1,3,1,2,2,3,2,2,0,1,1,1,1,1,2,1
2014,3486.08201,1,3,2,3,7,1,88,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2014,3486.08201,1,3,2,3,7,1,88,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2014,3786.43542,1,1,2,1,1,1,5,2,4,1,5,1,2,0,1,4,2,0,0,,3
2014,4083.64849,2,1,2,1,6,1,7,5,1,1,4,1,2,0,1,4,2,0,0,2,3
2014,4747.615,2,1,2,1,3,1,7,3,2,1,4,2,2,0,1,4,2,0,0,2,2
2014,3540.37981,1,1,2,1,5,1,88,1,2,3,4,2,1,2,1,3,1,0,0,2,1
2015,2775.7594,2,1,2,1,7,4,2,0,3,2,3,1,2,0,1,4,2,1,2,2,2
2015,2951.64888,2,2,2,2,6,1,2,1,4,1,3,1,2,0,1,1,1,0,0,2,3
2015,4147.27323,2,1,2,1,3,1,2,1,2,2,1,1,2,0,1,2,1,0,0,2,2
2015,4147.27323,2,1,2,1,3,1,2,1,2,2,1,1,2,0,1,4,2,0,0,1,2
2015,3744.96087,2,1,2,1,4,1,2,2,3,1,3,1,2,0,1,4,2,1,1,2,2
2015,3744.96087,2,1,2,1,4,1,2,2,3,1,4,1,1,1,1,3,1,0,0,2,3
2015,2989.2792,2,3,2,3,5,1,6,1,4,2,1,2,2,0,1,1,1,1,1,2,1
2015,2989.2792,2,3,2,3,5,1,6,1,4,2,1,2,2,0,1,4,2,0,0,2,1
2015,2736.6739,1,1,2,1,7,3,5,0,3,2,4,2,2,0,1,2,1,1,1,2,3
2015,16835.6628,2,1,2,1,6,2,7,1,3,1,1,1,2,0,1,2,1,1,2,2,1
2015,5395.24053,1,1,2,1,1,1,7,0,4,3,3,2,2,0,1,4,2,1,2,2,4
2015,3180.24809,2,1,2,1,7,1,2,1,4,3,4,2,3,5,1,1,1,0,0,2,3
2015,2784.16558,2,1,2,1,7,4,88,0,4,3,3,2,2,0,1,4,2,0,0,2,4
2015,3573.05811,2,1,2,1,6,2,7,0,4,2,3,2,2,0,1,4,2,1,2,2,5
2015,3815.35085,2,1,1,4,6,2,7,1,4,2,4,1,2,0,1,2,1,1,2,2,3
2015,2867.42583,2,1,2,1,6,4,6,1,2,2,4,1,2,0,1,2,1,0,0,1,3
2015,3833.06527,1,3,2,3,1,1,88,0,3,2,3,2,2,0,1,4,2,1,2,2,4
2015,2421.00382,1,1,2,1,8,4,3,4,4,1,3,1,2,0,1,4,2,0,0,2,1
2015,3158.81558,2,1,2,1,7,4,4,2,2,1,3,1,2,0,1,4,2,1,1,2,4
2015,636.65053,1,3,2,3,6,1,6,1,3,2,4,1,2,0,1,4,2,0,0,2,4
2015,109.56555,1,1,1,4,6,1,2,5,1,1,3,2,1,2,1,3,1,0,0,2,1
2015,109.56555,1,1,1,4,6,1,2,5,1,1,5,2,1,3,1,3,1,0,0,2,3
2015,2141.05971,2,2,2,2,5,1,88,4,3,1,5,1,1,1,1,3,1,0,0,2,1
2015,700.30633,2,1,1,4,6,4,1,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2015,843.55189,2,2,2,2,6,3,3,0,3,2,3,2,3,5,1,4,2,1,1,2,1
2015,115.67383,2,1,1,4,5,2,3,5,1,1,4,1,2,0,2,5,3,0,0,2,3
2015,144.96232,2,2,2,2,5,5,1,5,1,1,3,1,2,0,1,4,2,1,2,2,5
2015,1616.91809,2,2,2,2,7,1,3,5,1,1,4,2,2,0,1,4,2,0,0,2,1
2015,2249.92768,2,2,2,2,6,2,4,1,1,1,3,2,2,0,1,4,2,0,0,2,5
2015,3026.16007,1,1,2,1,6,2,3,0,1,2,4,1,2,0,1,4,2,0,0,2,1
2015,19983.28416,1,1,2,1,6,2,88,1,2,3,4,3,2,0,1,4,2,0,0,2,5
2015,3704.2906,1,1,2,1,5,1,88,4,3,1,3,1,2,0,1,4,2,0,0,2,5
2015,18744.22266,2,1,2,1,5,2,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2015,3017.12474,2,2,2,2,6,4,88,4,2,1,3,1,1,1,1,3,1,0,0,2,3
2015,3331.0835,1,1,2,1,5,4,2,1,3,2,3,1,3,5,1,4,2,0,0,2,1
2015,4736.87352,1,1,2,1,5,1,6,2,3,1,4,2,2,0,1,4,2,1,1,2,3
2015,2990.47797,1,1,2,1,5,2,6,1,2,2,1,1,2,0,1,4,2,1,1,1,1
2015,2945.1759,1,1,2,1,5,1,2,0,3,3,4,1,1,1,1,3,1,0,0,2,3
2015,3138.99837,2,1,2,1,6,4,7,0,4,2,2,1,2,0,1,2,1,0,0,2,1
2015,6820.76545,1,1,1,4,3,1,5,4,4,1,4,1,2,0,1,4,2,1,2,2,3
2015,3636.04092,1,1,2,1,6,2,5,0,2,2,4,1,1,1,1,3,1,0,0,2,3
2015,5427.82958,1,2,2,2,5,1,4,3,2,1,4,1,3,5,1,4,2,0,0,2,3
2015,5427.82958,1,2,2,2,5,1,4,3,2,1,4,1,3,5,1,4,2,0,0,2,3
2015,5078.73561,1,1,2,1,1,1,5,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2015,5078.73561,1,1,2,1,1,1,5,0,2,2,3,2,2,0,1,4,2,0,0,2,1
2015,4486.98659,1,1,2,1,6,1,4,1,1,3,3,1,2,0,1,4,2,0,0,2,1
2015,6358.09821,2,1,2,1,3,1,88,0,3,2,1,2,2,0,1,1,1,0,0,2,2
2015,6274.57704,1,2,2,2,1,1,88,4,3,1,6,1,2,0,1,2,1,0,0,2,3
2015,2464.36034,2,1,2,1,5,2,88,1,4,1,1,1,2,0,1,3,1,1,2,2,5
2015,4078.28222,2,3,2,3,6,2,7,1,4,2,3,1,2,0,1,4,2,0,0,2,4
2015,4078.28222,2,3,2,3,6,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2015,4078.28222,2,3,2,3,6,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2015,4078.28222,2,3,2,3,6,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2015,1806.60107,2,1,2,1,4,4,3,1,3,3,1,1,2,0,1,4,2,1,1,2,1
2015,1616.81469,2,1,2,1,6,1,7,1,4,1,6,2,2,0,2,5,3,0,0,2,5
2015,1706.20776,2,1,2,1,7,4,3,0,1,3,4,2,1,2,1,3,1,0,0,2,3
2015,1893.82476,1,1,2,1,7,2,7,1,4,2,3,2,3,5,1,4,2,0,0,2,5
2015,1893.82476,1,1,2,1,7,2,7,1,4,2,3,2,2,0,1,4,2,0,0,2,3
2015,417.5334,2,3,2,3,7,4,6,1,2,1,5,1,1,1,1,3,1,1,2,2,1
2015,336.93196,1,1,2,1,7,4,88,4,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,787.03777,2,1,2,1,2,1,6,0,2,2,4,2,3,5,1,4,2,0,0,2,4
2015,390.45968,2,1,2,1,5,2,7,3,2,1,4,1,2,0,1,4,2,0,0,1,3
2015,671.48978,2,3,2,3,4,1,7,3,2,1,4,2,2,0,1,4,2,0,0,2,5
2015,428.97592,1,1,2,1,7,2,7,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2015,581.74071,1,3,2,3,3,1,7,1,2,2,4,2,1,3,1,3,1,1,2,2,3
2015,3198.38581,2,1,2,1,6,1,6,1,2,2,3,2,2,0,1,4,2,0,0,2,5
2015,4369.32118,2,2,2,2,3,1,1,0,2,2,4,2,2,0,1,4,2,0,0,2,5
2015,3939.30352,1,1,1,4,5,1,4,1,3,1,2,2,3,5,1,4,2,0,0,2,1
2015,4340.30018,1,1,2,1,5,1,88,1,2,3,4,2,2,0,1,4,2,1,1,2,5
2015,3023.72033,2,1,2,1,6,1,5,4,4,1,4,1,2,0,1,4,2,0,0,2,3
2015,5061.42183,2,1,2,1,1,1,4,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2015,5061.42183,2,1,2,1,1,1,4,1,1,2,3,2,1,3,1,3,1,0,0,2,1
2015,5061.42183,2,1,2,1,1,1,4,1,1,2,3,2,2,0,1,4,2,0,0,2,4
2015,3275.81159,2,1,2,1,7,1,4,1,4,2,4,2,2,0,1,4,2,0,0,2,1
2015,4652.1571,2,2,2,2,5,1,4,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2015,17346.7017,1,1,2,1,5,2,88,0,1,2,6,1,2,0,1,4,2,0,0,2,5
2015,3425.10866,2,1,2,1,4,1,3,1,4,1,3,1,2,0,1,1,1,1,1,1,1
2015,3982.00143,2,1,2,1,5,2,3,1,4,2,4,2,2,0,1,4,2,0,0,2,5
2015,3975.45689,1,1,2,1,1,1,7,0,3,2,3,2,2,0,1,4,2,1,1,2,4
2015,4177.66917,1,1,2,1,7,2,7,1,4,2,3,3,2,0,1,4,2,0,0,2,4
2015,3230.33131,2,1,2,1,7,3,7,0,1,2,2,1,1,2,1,3,1,0,0,2,1
2015,794.61093,1,1,2,1,2,1,7,1,3,2,5,2,2,0,1,4,2,0,0,2,4
2015,794.61093,1,1,2,1,2,1,7,1,3,2,6,2,2,0,1,4,2,0,0,2,4
2015,493.46671,1,1,2,1,7,2,5,1,3,2,2,2,2,0,1,4,2,1,2,2,2
2015,1427.04822,2,1,2,1,5,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,531.28707,2,1,2,1,8,2,7,1,3,2,3,1,2,0,1,4,2,1,2,2,2
2015,2124.8821,2,3,2,3,7,2,5,2,4,1,4,1,2,0,1,4,2,0,0,2,5
2015,1635.11673,1,1,2,1,5,1,88,2,4,1,3,1,2,0,1,4,2,0,0,2,5
2015,3257.07139,1,2,2,2,7,4,5,0,3,2,3,1,2,0,1,4,2,0,0,2,1
2015,4684.5726,1,1,2,1,6,4,7,1,1,1,4,2,1,3,1,3,1,0,0,2,3
2015,4616.43555,1,1,1,4,1,1,1,5,3,1,4,2,1,4,1,3,1,0,0,2,1
2015,3353.56162,2,1,1,4,6,2,4,5,3,1,5,2,2,0,2,5,3,0,0,2,3
2015,4291.43083,1,1,2,1,1,1,7,1,3,2,3,2,1,2,1,3,1,1,2,2,4
2015,3752.16441,1,3,2,3,4,2,4,4,3,1,4,2,2,0,1,4,2,0,0,2,3
2015,3114.99383,2,1,2,1,7,4,4,5,3,1,4,2,2,0,1,4,2,0,0,2,3
2015,2941.03303,2,1,2,1,7,2,7,4,4,1,4,2,2,0,1,4,2,0,0,2,1
2015,4551.59289,1,1,1,4,6,1,88,4,4,1,6,1,1,4,1,3,1,0,0,2,3
2015,45515.9289,1,1,1,4,6,1,88,4,4,1,6,1,2,0,1,4,2,1,1,2,1
2015,3060.26578,2,1,2,1,5,2,6,1,4,2,4,1,2,0,2,5,3,0,0,2,3
2015,5616.402,1,1,2,1,6,4,6,4,2,1,3,2,2,0,1,4,2,0,0,2,5
2015,17178.4101,1,1,2,1,5,1,88,1,4,2,3,2,3,5,1,1,1,0,0,2,3
2015,434.46348,1,1,2,1,7,2,7,4,4,1,2,1,2,0,1,4,2,0,0,1,1
2015,493.22736,2,1,2,1,6,2,7,4,4,1,2,2,2,0,1,2,1,0,0,2,1
2015,738.70965,1,1,2,1,1,1,7,4,4,1,3,1,2,0,1,4,2,0,0,2,4
2015,7205.2023,1,1,2,1,2,1,7,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2015,1090.26228,1,2,2,2,6,2,2,2,1,1,6,2,2,0,2,5,3,0,0,2,3
2015,603.7679,2,1,2,1,6,4,7,1,4,2,1,2,2,0,1,1,1,1,1,2,1
2015,2677.02773,2,1,2,1,8,2,88,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2015,2677.02773,2,1,2,1,8,2,88,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2015,2677.02773,2,1,2,1,8,2,88,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2015,494.2893,2,1,2,1,6,2,5,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2015,438.67849,2,1,2,1,7,2,7,1,4,2,4,1,1,3,1,3,1,0,0,2,3
2015,505.92266,1,1,2,1,8,4,5,4,4,1,4,2,2,0,1,4,2,0,0,2,3
2015,796.93559,1,1,2,1,5,2,6,1,2,1,4,1,2,0,1,4,2,0,0,2,5
2015,3340.12641,2,1,2,1,5,4,3,1,1,2,1,1,2,0,1,3,1,1,2,1,4
2015,4317.64325,1,1,1,4,1,1,4,5,3,1,4,2,1,1,1,3,1,0,0,2,3
2015,3476.32877,1,1,2,1,7,3,2,1,4,2,2,1,2,0,1,4,2,0,0,2,1
2015,1417.01225,1,1,1,4,7,4,88,1,3,3,4,1,3,5,1,1,1,0,0,2,1
2015,5829.12188,1,1,2,1,3,1,4,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,3763.23757,1,1,2,1,6,5,7,0,3,2,4,2,3,5,1,4,2,0,0,2,1
2015,2595.66813,2,1,2,1,6,4,88,1,3,3,3,1,2,0,1,4,2,0,0,2,1
2015,2211.16944,2,2,2,2,5,1,3,1,3,2,3,2,2,0,1,4,2,1,1,2,5
2015,4026.57154,1,1,2,1,5,1,4,1,1,2,3,2,2,0,1,4,2,0,0,2,3
2015,3762.13784,1,1,2,1,3,1,88,1,3,2,4,1,1,2,1,3,1,0,0,2,3
2015,5062.21615,2,1,2,1,1,1,5,1,3,1,3,1,2,0,1,1,1,1,2,,5
2015,30033.28528,2,1,2,1,5,1,4,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2015,2288.78119,2,1,1,4,5,2,88,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,653.66859,1,3,2,3,5,1,2,4,4,1,4,2,2,0,1,2,1,0,0,2,3
2015,1133.31336,1,2,2,2,6,1,5,4,1,1,1,1,2,0,1,4,2,0,0,2,3
2015,1687.56981,2,1,1,4,5,1,88,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,4130.2815,2,2,2,2,5,2,5,2,4,1,4,2,3,5,1,4,2,0,0,2,1
2015,688.38025,2,2,2,2,5,2,5,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2015,22283.7426,2,3,2,3,6,1,2,1,2,3,1,2,1,3,1,3,1,1,2,1,1
2015,16649.17452,1,1,2,1,5,1,6,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,3046.30393,1,1,2,1,7,4,88,3,2,1,4,2,2,0,1,4,2,0,0,2,3
2015,4576.00933,1,1,2,1,4,1,1,1,3,2,4,1,1,1,1,3,1,0,0,2,3
2015,2538.18547,2,1,2,1,7,2,6,1,2,2,2,2,2,0,1,4,2,0,0,2,5
2015,3805.72389,2,2,2,2,4,1,3,1,2,3,3,1,2,0,1,3,1,1,2,2,1
2015,5712.13096,2,1,2,1,4,1,3,0,1,2,2,1,2,0,1,2,1,1,1,2,1
2015,640.33201,2,1,1,4,2,1,88,1,2,2,3,1,3,5,1,4,2,1,2,2,3
2015,393.6578,2,1,2,1,6,2,4,4,2,1,6,1,2,0,1,4,2,0,0,2,1
2015,507.89249,2,1,2,1,4,1,2,3,2,1,5,2,3,5,2,5,3,0,0,2,3
2015,507.89249,2,1,2,1,4,1,2,3,2,1,5,2,3,5,2,5,3,0,0,2,3
2015,1585.61962,2,1,2,1,1,1,2,1,2,1,4,1,2,0,1,3,1,1,2,2,2
2015,438.24226,2,1,2,1,6,4,88,1,2,2,1,1,2,0,1,1,1,1,2,1,1
2015,62.06049,1,3,2,3,6,1,1,3,2,1,3,2,3,5,1,4,2,0,0,1,3
2015,355.37586,2,1,2,1,7,2,7,1,2,2,2,2,2,0,1,4,2,0,0,2,2
2015,60.96313,1,1,2,1,7,1,1,3,2,1,4,2,1,1,1,2,1,0,0,2,3
2015,60.96313,1,1,2,1,7,1,1,3,2,1,4,1,1,1,1,3,1,1,2,2,3
2015,78.78592,1,3,2,3,3,1,1,3,2,1,4,2,2,0,1,2,1,1,2,2,3
2015,59.82106,2,3,2,3,6,1,1,3,2,1,5,2,1,1,1,2,1,0,0,2,3
2015,59.82106,2,3,2,3,6,1,1,3,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,433.90832,1,1,2,1,5,1,6,3,2,1,4,1,1,3,1,3,1,0,0,2,5
2015,340.42066,2,1,1,4,6,2,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2015,3021.78601,1,1,2,1,6,5,4,3,3,1,3,1,2,0,1,4,2,0,0,2,3
2015,4415.46751,2,1,2,1,1,1,4,3,3,1,3,2,2,0,1,4,2,0,0,1,4
2015,2733.08491,1,1,2,1,8,3,1,1,2,1,4,1,2,0,1,4,2,0,0,2,1
2015,7873.54794,1,2,2,2,2,1,5,1,3,2,5,1,2,0,1,3,1,1,1,2,3
2015,3543.54207,1,2,2,2,6,1,88,4,2,1,2,1,3,5,1,4,2,0,0,2,1
2015,3154.61016,2,2,2,2,6,4,3,2,3,1,3,1,2,0,1,1,1,1,2,1,1
2015,2946.42001,2,1,2,1,8,2,88,1,3,2,4,1,3,5,2,5,3,0,0,2,1
2015,26595.36603,2,1,2,1,6,4,5,1,2,2,3,2,2,0,1,1,1,0,0,2,3
2015,4744.77811,1,1,2,1,2,1,7,1,1,2,3,2,1,2,1,3,1,0,0,2,4
2015,2924.7039,1,1,2,1,7,1,6,1,2,1,4,1,2,0,1,4,2,0,0,2,1
2015,2900.05187,2,1,2,1,7,3,2,1,3,3,3,2,2,0,1,4,2,0,0,2,1
2015,3151.67768,2,1,2,1,6,4,5,0,2,3,4,1,3,5,1,4,2,0,0,2,3
2015,5084.67902,1,1,2,1,1,1,7,2,4,1,3,2,2,0,1,4,2,0,0,2,4
2015,2731.01464,1,1,2,1,6,4,1,0,3,3,3,1,3,5,1,2,1,0,0,1,1
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,6,1,2,0,1,4,2,0,0,2,3
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,3107.93563,2,1,1,4,7,2,7,1,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,3127.07171,1,1,2,1,5,2,7,3,2,1,3,2,2,0,1,4,2,0,0,2,5
2015,2922.57622,2,1,2,1,8,2,4,0,1,2,3,2,1,2,1,3,1,0,0,1,1
2015,3094.75169,2,1,2,1,6,1,7,1,2,2,4,2,2,0,1,4,2,0,0,2,5
2015,3738.25467,2,1,2,1,7,4,6,2,2,1,4,1,1,3,1,3,1,0,0,2,3
2015,3738.25467,2,1,2,1,7,4,6,2,2,1,3,2,2,0,1,1,1,0,0,2,5
2015,4415.7825,2,1,2,1,4,1,2,1,2,1,4,2,2,0,1,4,2,0,0,2,4
2015,4670.25209,1,2,2,2,6,2,4,1,3,2,3,1,2,0,1,3,1,1,2,2,2
2015,340.42066,2,1,1,4,6,2,3,1,2,2,3,2,2,0,1,4,2,0,0,2,4
2015,340.42066,2,1,1,4,6,2,3,1,2,2,3,2,2,0,1,4,2,1,2,2,4
2015,214.94088,2,1,2,1,6,1,3,3,2,1,1,2,2,0,1,4,2,1,1,2,1
